"September" "October" "November" "December" "January" "February" "March" "April" "May" "June" "July" "August"
1.71777372737357e-05 1.31978544231839e-05 9.04958231875805e-06 3.53486923205509e-06 2.45511097892525e-06 5.13948944748647e-06 1.71366575929683e-05 1.41280672697734e-05 2.76267637358888e-05 2.84170943349185e-05 2.49410040471482e-05 2.36530527678567e-05
2.96763628968327e-05 1.60206863022392e-05 7.00279836984059e-06 2.49209324430979e-06 1.28976616787289e-06 3.28836695302765e-06 1.01872265049134e-05 8.53278570043221e-06 1.99875499380634e-05 2.82939888010703e-05 3.65955635905409e-05 2.82892159914571e-05
4.6375078608313e-05 2.32069332197984e-05 1.01944696284635e-05 3.52969065663482e-06 2.02156734666123e-06 4.96124987274094e-06 1.56170508889579e-05 1.2632969350786e-05 3.08605830376589e-05 4.59673630639991e-05 6.08782333804582e-05 4.48063724709659e-05
4.13649714272276e-05 2.13583395540816e-05 9.60706402843405e-06 3.53689217677001e-06 2.13333819341068e-06 4.76669970396742e-06 1.47532233034841e-05 1.28015169796758e-05 3.33274787177133e-05 4.74066172591061e-05 5.92547750945631e-05 4.05536543714697e-05
3.05569299892936e-05 1.50744592941156e-05 8.78688727320928e-06 3.32477690600622e-06 2.32135986006589e-06 4.9751703767303e-06 1.89258722468e-05 1.62695034760472e-05 3.41058539063714e-05 4.23527872246047e-05 4.64685616169827e-05 3.58710760476486e-05
1.23206715983872e-05 6.76271556969555e-06 3.11962116646853e-06 1.16180906619603e-06 7.07994584988834e-07 1.68069923344505e-06 5.26877115278687e-06 4.28271092928848e-06 9.96256204870963e-06 1.39210043061978e-05 1.91397891153486e-05 1.46994660965217e-05
4.304506381747e-05 2.25597959754988e-05 9.74670656648946e-06 3.27104236895471e-06 1.80242444060529e-06 4.37173223103124e-06 1.30943258965946e-05 1.049857704975e-05 2.53713949883062e-05 3.85719842934751e-05 5.21936459814286e-05 3.96198794975331e-05
2.44967942218159e-05 1.41598180070581e-05 7.29016645191999e-06 2.8887457543833e-06 1.73627335318163e-06 4.09963857552575e-06 1.32295248169932e-05 1.15335128619585e-05 2.28632284976594e-05 3.07625713061393e-05 3.76937449688678e-05 2.69129240331965e-05
4.09078671538123e-05 2.1289617568055e-05 8.60659392378249e-06 2.72041850388263e-06 1.28382263386006e-06 3.45334676125141e-06 1.01711510311909e-05 8.28194085488436e-06 2.21667151767249e-05 3.50915582203744e-05 5.077312178061e-05 3.66755438473448e-05
1.91737950515617e-05 1.06642018247852e-05 5.64418941962837e-06 2.20946710450455e-06 1.59131705147518e-06 3.60722948351704e-06 1.28796763932969e-05 1.05179961332451e-05 2.18568149962825e-05 2.71923213006902e-05 2.91428101752776e-05 2.4690242989269e-05
4.07684356700915e-05 2.14773868133233e-05 8.73263569655876e-06 2.80667144322686e-06 1.32691914767598e-06 3.46926020572919e-06 1.00029543320851e-05 8.24061924145323e-06 2.37336791002549e-05 3.68757514839853e-05 5.14536829254007e-05 3.58524618475302e-05
3.8085746335256e-05 1.99127149637804e-05 8.5163020200283e-06 2.83508176995841e-06 1.50456374467576e-06 3.82664645787085e-06 1.20791193564644e-05 1.02018139056383e-05 2.59404912468677e-05 3.82567042969054e-05 5.04249315221538e-05 3.59523338253153e-05
2.03637438769539e-05 1.19008005117341e-05 5.74802771788634e-06 2.18539058864967e-06 1.3177368639377e-06 3.36070285093597e-06 1.15834793895989e-05 9.35368418185428e-06 1.95834767132876e-05 2.41414144215521e-05 2.62316961609922e-05 2.2456917954324e-05
2.39957982840332e-05 1.24236994358601e-05 5.755564996685e-06 2.06371076424065e-06 1.30545378494322e-06 2.98639064795959e-06 9.87451964059529e-06 7.92660317143894e-06 1.69460165643349e-05 2.35522806397299e-05 2.95760843272672e-05 2.43389079663232e-05
2.09782997665046e-05 1.02617532277081e-05 5.11809856293331e-06 1.94380331658441e-06 1.25388517795474e-06 2.89004071790169e-06 8.4372061459267e-06 6.87631806729372e-06 1.37832836651158e-05 1.93140456393771e-05 2.51105376029068e-05 2.05513777128742e-05
3.75464240431644e-05 2.0194531975522e-05 9.40560059810743e-06 3.29216885457131e-06 1.99019943330694e-06 4.80140746190918e-06 1.61797553645546e-05 1.39221486443524e-05 3.10819252004705e-05 4.14342512547616e-05 4.89209335099491e-05 3.71856455555324e-05
1.78550820094741e-05 8.73441788664049e-06 3.6895291901131e-06 1.32086881619932e-06 7.15597295424292e-07 1.82475184807607e-06 5.73262368906092e-06 4.50729207328278e-06 1.30032998832536e-05 1.98715669263432e-05 2.90743769431323e-05 2.0011464900633e-05
3.52111308149473e-05 1.84676000517215e-05 7.70529800862737e-06 2.58854862303095e-06 1.29327929479932e-06 3.35702954355608e-06 1.04648008986513e-05 8.80433577613785e-06 2.2167133856866e-05 3.25283305224523e-05 4.35443235857081e-05 3.26634924780965e-05
2.49443797408408e-05 1.29062550003641e-05 6.5063332248005e-06 2.33660798039273e-06 1.58077511622601e-06 3.91704583745719e-06 1.47107148495232e-05 1.19760182434201e-05 2.70229098970264e-05 3.62059888191202e-05 4.09997576230174e-05 3.16196667845177e-05
2.07294483865045e-05 1.08770638181166e-05 5.21969189329114e-06 1.92242477997494e-06 1.2949022402546e-06 2.92112037371531e-06 1.05014778783371e-05 8.54150016603682e-06 1.91421432019573e-05 2.52664253347167e-05 2.9023984679589e-05 2.36621901096317e-05
3.14056388238828e-05 1.87056850558167e-05 1.04574737997531e-05 4.29733585650712e-06 2.75222468618123e-06 6.09425766806628e-06 1.99041645114827e-05 1.75109988169151e-05 3.54348528534244e-05 4.04004884926069e-05 4.06276149257391e-05 3.60849841540937e-05
2.2205638952198e-05 1.08980196363618e-05 4.41849413003386e-06 1.51628438588569e-06 8.04015313680954e-07 2.05309561620739e-06 6.47910175831302e-06 4.98154841637928e-06 1.61505524610432e-05 2.50878884163149e-05 3.44436761122366e-05 2.31909036164387e-05
1.56878809744426e-05 8.90149972483862e-06 3.62677194233016e-06 1.19794360723986e-06 6.14411237284227e-07 1.66992353436401e-06 4.06785808897104e-06 3.22375190648241e-06 7.97229875772385e-06 1.20797594113398e-05 1.65820665082149e-05 1.35124368763102e-05
5.23234885909528e-05 2.61159162354224e-05 1.17580983781111e-05 4.26202335305666e-06 2.37269841271113e-06 5.54834957681178e-06 1.70440682463723e-05 1.44855266138767e-05 4.11273073259134e-05 5.67872046700055e-05 6.97032443966344e-05 4.73263250174703e-05
2.92543282585699e-05 1.74326529111459e-05 8.32456696806805e-06 2.98964088831728e-06 1.77883298869443e-06 4.29766540570785e-06 1.44971596327305e-05 1.25237969450773e-05 2.54958743776003e-05 3.14501230991694e-05 3.60403821796651e-05 2.99959087009903e-05
3.72144716457966e-05 2.06831244945416e-05 9.59784551302869e-06 3.43798557953103e-06 2.05880966390245e-06 4.75055467827884e-06 1.43709586012058e-05 1.17039350869974e-05 2.47478530246255e-05 3.4473249583064e-05 4.35724908233265e-05 3.56433807944221e-05
4.63426372062743e-05 2.58951945026008e-05 1.21969658511085e-05 4.55397484554747e-06 2.44627697431515e-06 5.85877286253675e-06 1.69632263270968e-05 1.47746164943661e-05 3.50249693486651e-05 4.89956293821571e-05 5.95812004883775e-05 4.2848780033494e-05
3.7515978748512e-05 1.99205909602427e-05 9.60252174026042e-06 3.52654126603067e-06 2.36134829734908e-06 5.28666935654927e-06 1.76262808218012e-05 1.47256380680084e-05 3.15300326440091e-05 4.19201253117855e-05 4.92940403059891e-05 3.93750755913084e-05
3.73596363995214e-05 1.91433439152042e-05 8.8152909329693e-06 3.05467153475265e-06 1.88846684558192e-06 4.46435809099898e-06 1.52953728579265e-05 1.28417035315595e-05 3.02978886867052e-05 4.17486834686874e-05 4.99319736733341e-05 3.74392393357847e-05
3.24576844983523e-05 1.69399574689245e-05 7.13236766447678e-06 2.44667031247604e-06 1.27299547329785e-06 3.18478648405801e-06 9.66078109853252e-06 8.14690825629384e-06 2.03946069084033e-05 3.01078530552583e-05 4.05110823874699e-05 3.01719032824464e-05
1.98598917055067e-05 9.81476556761962e-06 4.79828955568628e-06 1.9068114021565e-06 1.26397543773731e-06 2.8699574954288e-06 8.77441900134585e-06 7.20142699743689e-06 1.39529701269788e-05 1.90996711395195e-05 2.43700037274155e-05 2.05495324399149e-05
4.87435781015017e-05 2.65177700092944e-05 1.34972217453766e-05 5.42553687369143e-06 3.24782718049345e-06 7.3990648698863e-06 2.43481935088058e-05 2.18587167080515e-05 5.01971540395611e-05 5.79257954245219e-05 6.05013736470378e-05 4.8913814481713e-05
4.82003660908074e-05 2.36464116812712e-05 1.27582972174695e-05 4.80270263956721e-06 2.99530283319238e-06 6.98620604123246e-06 2.50788491768853e-05 2.15600886316981e-05 5.03875657601686e-05 6.1039504907553e-05 6.35046558663154e-05 4.75758608474008e-05
2.30029274434933e-05 1.66073273597487e-05 1.07549867918077e-05 4.25075380275742e-06 2.83161064176691e-06 6.50378393389995e-06 2.06146049490192e-05 1.79009774587681e-05 2.92591888943339e-05 3.06075758475596e-05 2.63678195544876e-05 2.81349067871146e-05
1.7751148177206e-05 9.71928270556228e-06 4.86880400697303e-06 1.84953863603402e-06 1.12383615311833e-06 2.85986158408024e-06 1.02483659585494e-05 8.48958927609887e-06 1.72219861023241e-05 2.26011134454651e-05 2.78206054784273e-05 2.07851107431843e-05
3.82915851132554e-05 2.01490823283295e-05 8.93930168672535e-06 3.19010422134495e-06 1.67201669092421e-06 4.06081973563905e-06 1.19289213287329e-05 9.85362445548503e-06 2.66942051672298e-05 3.86273869805842e-05 5.03108694972643e-05 3.6632211445657e-05
3.21892937534753e-05 1.67283613350107e-05 7.40952113784655e-06 2.60463284534974e-06 1.38363888831363e-06 3.53441962627158e-06 1.06263438274861e-05 8.75575868136483e-06 2.4703850367786e-05 3.51741792494241e-05 4.50164652614117e-05 3.20452053237108e-05
2.48386071017128e-05 1.47520799117501e-05 9.66042158541743e-06 4.11084139905574e-06 2.76408935383533e-06 6.06525842023853e-06 1.96910247637446e-05 1.71537772331509e-05 3.10643879541726e-05 3.49476614667982e-05 3.36631269314038e-05 3.15849533378767e-05
4.36640554674654e-05 2.3032227865747e-05 9.88741560711813e-06 3.3406836817086e-06 1.73393177078067e-06 4.49185119290792e-06 1.35567563481108e-05 1.1286744954485e-05 2.70142805426273e-05 4.03066272122936e-05 5.34781046092828e-05 4.02655148219343e-05
1.90143116188953e-05 1.06961098731957e-05 5.68122444561534e-06 2.21348506516043e-06 1.47899186211826e-06 3.51169231819268e-06 1.16899366020473e-05 9.5446979052897e-06 1.90984987761163e-05 2.4450951978366e-05 2.64322517520796e-05 2.40779363372406e-05
4.19707599585097e-05 2.18279575104736e-05 9.73992773389103e-06 3.47658040779366e-06 2.0508853091232e-06 4.62864322402018e-06 1.40352426570956e-05 1.22505233271699e-05 3.29330862802553e-05 4.65384198138538e-05 5.94663849487795e-05 4.00796466024009e-05
3.10058066872969e-05 1.64723846085465e-05 7.62992080832296e-06 2.73524209215665e-06 1.65249254649811e-06 3.843176050636e-06 1.26319986299114e-05 1.04831703336858e-05 2.252016152508e-05 3.12140088727414e-05 3.94662938259043e-05 3.12574566377212e-05
2.83473302910272e-05 1.48486368109988e-05 6.76602580167205e-06 2.45035670503558e-06 1.48178884847469e-06 3.59862782145063e-06 1.24863028263946e-05 1.03383015015969e-05 2.45344106034585e-05 3.25976219380815e-05 3.9138571150353e-05 2.97252856663319e-05
2.32225740351733e-05 1.28667983570006e-05 6.84519706097314e-06 2.64370998502995e-06 1.72082662031593e-06 3.93371430695676e-06 1.20398861984419e-05 9.74590950081992e-06 1.92312315372193e-05 2.53008035530652e-05 2.88473039905283e-05 2.59317497028415e-05
3.79718610136077e-05 2.02946578754521e-05 9.19321077863938e-06 3.19536174242709e-06 1.80675364899849e-06 4.39135696415614e-06 1.35047974830892e-05 1.13300651015135e-05 2.45872544552408e-05 3.53074916564219e-05 4.58972078192373e-05 3.63706351860961e-05
4.08899375561055e-05 2.19923554905052e-05 1.00464987809964e-05 3.5680506229875e-06 1.93886537201891e-06 4.76658692240714e-06 1.31206122415911e-05 1.04397759632695e-05 2.3663143678408e-05 3.48455788327311e-05 4.63863027047723e-05 3.79202807928825e-05
4.99897502060841e-05 2.60834277250914e-05 1.22616737175774e-05 4.28610034462449e-06 2.47138895571744e-06 5.59340987614271e-06 1.77624895902567e-05 1.54447994503867e-05 3.51232036904338e-05 4.81066460138194e-05 5.9936030181126e-05 4.69391293572363e-05
2.41989041556248e-05 1.25185819599984e-05 6.03558705354573e-06 2.22128369177038e-06 1.33224910023284e-06 3.11083173743981e-06 8.96095202246549e-06 7.27771338313633e-06 1.5328874137959e-05 2.17726609804323e-05 2.81063286479597e-05 2.29189068528687e-05
1.86440165382679e-05 9.96699955682492e-06 4.57657555272794e-06 1.7139554524736e-06 9.90062859822016e-07 2.38616245231507e-06 7.46633909164889e-06 6.09854868193615e-06 1.57866704680354e-05 2.30244506327548e-05 3.09115510601606e-05 2.13975690340923e-05
4.56331162424198e-05 2.48811855212972e-05 1.43395687337485e-05 5.72027718916145e-06 3.59035815930861e-06 8.03297096036027e-06 2.64498793355408e-05 2.32545363084352e-05 4.88948427074178e-05 5.66362459349325e-05 5.72941630668191e-05 4.76797652568192e-05
3.94447252470688e-05 2.04300687714812e-05 8.75957681387092e-06 2.81338303026314e-06 1.49222550312263e-06 3.78757142779916e-06 1.19811563722281e-05 1.00159812851497e-05 2.46468729557572e-05 3.71359757787851e-05 5.15465747931513e-05 3.70990920490018e-05
4.11572864659952e-05 2.16973096737231e-05 8.976121692425e-06 3.01838087854402e-06 1.52000355602215e-06 3.77003437225162e-06 1.1014522343985e-05 9.05747599725142e-06 2.46489877410722e-05 3.80065729067195e-05 5.4215893802418e-05 3.81833893795209e-05
5.73689234641445e-05 2.97422722247774e-05 1.59396196077657e-05 5.80516614387357e-06 3.68508740240681e-06 8.35892488287853e-06 2.9241471753164e-05 2.46857603411658e-05 5.49758062803445e-05 6.71635764633458e-05 7.03898963112213e-05 4.91157531414954e-05
5.8586105382502e-05 2.91152563605259e-05 1.34235802447542e-05 4.67763956487631e-06 2.64282523660451e-06 6.31293279384434e-06 2.09949580664099e-05 1.7837620555243e-05 4.38465744058304e-05 6.00562497187957e-05 7.27706783224625e-05 5.21290146214266e-05
3.84882727537298e-05 2.02422757210285e-05 9.21740580007697e-06 3.17315509437023e-06 1.86343920485039e-06 4.61529365218357e-06 1.5448780020253e-05 1.34334921118162e-05 3.15605615699233e-05 4.15683343776634e-05 4.97772160358553e-05 3.74178339868419e-05
5.27876126858927e-05 2.77438659004661e-05 1.22165373388262e-05 4.39819860843293e-06 2.26569462154634e-06 5.41809908376386e-06 1.62423883152596e-05 1.361834259077e-05 3.91577367266964e-05 5.41694772180295e-05 6.77503247621681e-05 4.72327332674062e-05
3.22036953714789e-05 1.66967033289277e-05 7.26251828284442e-06 2.5164576894126e-06 1.33250418098294e-06 3.38127081619559e-06 1.05585499578967e-05 8.85940437659331e-06 2.26110650470819e-05 3.37921860668932e-05 4.76575680720754e-05 3.29025021698321e-05
3.90966612170001e-05 2.11291017151498e-05 9.05439657127745e-06 3.01351666748908e-06 1.59649037365966e-06 4.08585704605495e-06 1.24320836306189e-05 1.06226366434929e-05 2.49903696608518e-05 3.56487496114645e-05 4.69204637867763e-05 3.57707080030504e-05
4.73895497329385e-05 2.34721523962724e-05 1.16546221857912e-05 4.30576313276777e-06 2.43532472454561e-06 5.71050427342411e-06 1.89430256412476e-05 1.6207626502659e-05 3.82628804264711e-05 5.30636281032204e-05 6.370941985167e-05 4.54904972775439e-05
2.41354788759678e-05 1.34906223183515e-05 6.75819511569917e-06 2.55359585548682e-06 1.55121715909083e-06 3.82603994318248e-06 1.17875216839421e-05 9.39256073638275e-06 1.91318914812213e-05 2.53087473037357e-05 2.9562469956438e-05 2.64684280157135e-05
3.05337687586097e-05 1.62887372588849e-05 7.01836828718315e-06 2.39446330723187e-06 1.28822141587604e-06 3.26038768371311e-06 1.01527567928795e-05 8.42015481673257e-06 2.04991967048772e-05 2.90410589655699e-05 3.7904017369117e-05 2.90213045104607e-05
4.90848150845497e-05 2.47245825257299e-05 1.10010102404293e-05 3.83715378118712e-06 2.25813569027981e-06 5.52386044337842e-06 1.92202851834521e-05 1.72601781994136e-05 4.54205126581994e-05 5.84827070945492e-05 6.54347978289151e-05 4.5254453910792e-05
5.16521764586795e-05 2.77609221552854e-05 1.44825721119465e-05 5.91004696736361e-06 3.55971738379979e-06 8.36432848354886e-06 2.84774435246017e-05 2.48775866016778e-05 6.27391796989789e-05 6.9024741658235e-05 6.53606025924684e-05 5.15399399296845e-05
4.23479952363006e-05 2.61379702109559e-05 1.38223859778712e-05 5.22683167553826e-06 3.21419871145849e-06 7.11401465889173e-06 2.13724077006045e-05 1.88618709527457e-05 3.60556376623101e-05 4.26152334868594e-05 4.64686999129961e-05 4.12982230335538e-05
4.0931012505319e-05 2.08387975236127e-05 9.67444615349994e-06 3.4578917502607e-06 2.1568240500996e-06 5.17972334137018e-06 1.73570539501527e-05 1.45285137612475e-05 3.36585042925554e-05 4.63670658701558e-05 5.53367809749067e-05 4.11171705713728e-05
3.73565106576088e-05 1.99927136820105e-05 8.34685757933605e-06 2.79332314393041e-06 1.41036668291715e-06 3.46702054255711e-06 1.01687819491993e-05 8.55734304443784e-06 2.15311202422993e-05 3.25017230937193e-05 4.40369608820527e-05 3.32025560243754e-05
4.636256304346e-05 2.62641148968411e-05 1.37644831856529e-05 5.44673358613641e-06 3.29518395665261e-06 7.13490644651603e-06 2.1613557278278e-05 1.91665637320802e-05 4.07149752299091e-05 5.40730459818492e-05 6.15594223832066e-05 4.51422597462572e-05
2.87422437895179e-05 1.3387571394132e-05 5.67046253774347e-06 1.93812182057627e-06 1.14457934374688e-06 2.69827154729097e-06 8.06163348177232e-06 6.30301247566686e-06 1.56793326435346e-05 2.40300457366853e-05 3.38877765093401e-05 2.64118754300637e-05
1.47104748005585e-05 7.56034343371587e-06 3.28483558776456e-06 1.19694241806337e-06 7.42996856088592e-07 1.73599639229048e-06 5.50343051304224e-06 4.30342592474426e-06 1.29869009704817e-05 1.90622093547286e-05 2.56878026771669e-05 1.78200676269388e-05
2.67302671092467e-05 1.2940924900322e-05 6.06410900236266e-06 2.34832174905158e-06 1.47277560619829e-06 3.25098143945168e-06 1.06314156358938e-05 8.95133544792601e-06 2.41441580520069e-05 3.32134796424757e-05 4.4115687043436e-05 2.90330246964555e-05
2.23350448275958e-05 1.18894956129497e-05 5.85540175093133e-06 2.18846862964276e-06 1.46427138448696e-06 3.44912754098552e-06 1.28552785899723e-05 1.04896307086037e-05 2.35625229754597e-05 2.97663223300606e-05 3.21341920022497e-05 2.62180710156529e-05
6.09735958683178e-05 3.03200812162061e-05 1.48820462808252e-05 5.25619134112844e-06 3.37159367176626e-06 7.59256423304358e-06 2.58767238448069e-05 2.19649226660283e-05 5.26410354605054e-05 6.75736218135954e-05 7.56246553111222e-05 5.25844713175643e-05
4.0665166815303e-05 2.04241725097477e-05 8.43382931794536e-06 2.75757262776092e-06 1.35539013570094e-06 3.48430122432124e-06 1.0387225242706e-05 8.27498288913336e-06 2.22049390895283e-05 3.48667362148942e-05 4.97902103155594e-05 3.7830101691246e-05
2.30982730833678e-05 1.20796368912711e-05 5.59729037103365e-06 2.10092859369764e-06 1.23768449689164e-06 2.9290348907319e-06 9.03046459857355e-06 7.07229187066284e-06 1.91430965529605e-05 2.63997026423365e-05 3.26053183977735e-05 2.55074883583293e-05
6.96097327762706e-05 3.66241885370553e-05 1.74130847578472e-05 6.58033526798285e-06 4.13478659199484e-06 9.73050283344929e-06 3.11345759872886e-05 2.65615689632732e-05 6.37603833519447e-05 7.53953259387806e-05 8.01048870312369e-05 5.80512119191708e-05
1.9102691173531e-05 9.31528337936698e-06 4.46295481234201e-06 1.7152442003001e-06 1.13113615695957e-06 2.44456261762926e-06 7.37849541674291e-06 5.95966621503053e-06 1.5505823890066e-05 2.16906907129064e-05 2.90881497859328e-05 2.09848171600187e-05
2.64701328648388e-05 1.63601385283303e-05 8.48629516109326e-06 3.40358482017662e-06 2.02157021133502e-06 4.60185966902686e-06 1.43491176020153e-05 1.24087824904855e-05 2.68737957005214e-05 3.36654861779674e-05 3.90541599580556e-05 3.07960984063437e-05
4.30573773280924e-05 2.21369769433221e-05 1.0730879229439e-05 3.76843376158949e-06 2.32188406431925e-06 5.80443240071455e-06 2.10264710005338e-05 1.81546501205283e-05 4.40508142266057e-05 5.59495243318062e-05 5.89764860126499e-05 4.24191612852255e-05
2.20969323817588e-05 1.20860172697107e-05 6.11539906454496e-06 2.35482668006845e-06 1.49966688692828e-06 3.55108695622995e-06 1.18501027770847e-05 9.60004180573559e-06 1.99788549709606e-05 2.63528985317692e-05 3.00731502178562e-05 2.62617918823085e-05
1.73844331562507e-05 9.14674042567155e-06 4.16597676881194e-06 1.5275267234719e-06 8.76269523837521e-07 2.13335253819177e-06 6.79273088234517e-06 5.47875549107998e-06 1.41878299536115e-05 2.1615534694639e-05 3.0084459188478e-05 2.02581195784921e-05
2.39631167100611e-05 1.30093200464929e-05 5.93396529708349e-06 2.18660647880242e-06 1.24509208746264e-06 2.99482297323557e-06 9.61953081337178e-06 7.9980871033841e-06 1.8487714845059e-05 2.62332918936385e-05 3.32940786075445e-05 2.49136407691283e-05
3.60995744861336e-05 1.98654372627191e-05 1.03443736048523e-05 4.06769828070869e-06 2.37518272600546e-06 5.5387634533873e-06 1.65575786111962e-05 1.45153744250211e-05 2.96972003499801e-05 3.79082041103611e-05 4.43495482380486e-05 3.68271119291314e-05
4.28530880525209e-05 2.23939071078494e-05 9.86619328308078e-06 3.46381295487755e-06 1.9811009727159e-06 4.67583448690506e-06 1.5091688594107e-05 1.27604676466982e-05 2.93888067178458e-05 4.18732073271933e-05 5.36443805403424e-05 4.06516061530681e-05
2.02415385082641e-05 1.04101428651055e-05 4.43198014297646e-06 1.58645906329209e-06 9.20155909907796e-07 2.16091334195714e-06 6.04425710255047e-06 4.7977815922137e-06 1.14068560183434e-05 1.65132002215075e-05 2.3009446370292e-05 1.83296724757892e-05
2.7298951801532e-05 1.46248482672159e-05 6.49552160851436e-06 2.31094390189221e-06 1.2592246378765e-06 3.09336390851029e-06 9.52540017224652e-06 7.94243287367752e-06 1.98630023380787e-05 2.9696144019411e-05 3.97956675261106e-05 2.71523205873722e-05
1.35760528238334e-05 7.83704861118618e-06 3.83494555828969e-06 1.50229506591588e-06 8.64369806479078e-07 1.95490582318254e-06 5.42933943733382e-06 4.4434441280607e-06 9.08989181393796e-06 1.23385945449973e-05 1.51184915726395e-05 1.29206807795853e-05
2.08481094836382e-05 1.04936110645727e-05 4.613298987197e-06 1.72991885372348e-06 1.0515927545057e-06 2.39765139404405e-06 7.01512125424432e-06 5.64581178476565e-06 1.28388636599342e-05 1.7944342104782e-05 2.4637854933579e-05 2.00660450733188e-05
3.69775820711206e-05 1.75333770450436e-05 8.03763463133082e-06 3.14257758944878e-06 1.8348243001715e-06 4.20046429219259e-06 1.29879029482547e-05 1.09862503724684e-05 3.01728939410873e-05 4.20602053898912e-05 5.48148839337741e-05 3.71837838671326e-05
3.38594734210287e-05 1.51108774641769e-05 7.74019088167458e-06 2.95996557396659e-06 1.89564727773725e-06 3.97191958536295e-06 1.32752001882821e-05 1.08045127844702e-05 2.87327598188543e-05 4.02544413512716e-05 5.29263974131663e-05 3.76182929567869e-05
2.68213976960711e-05 1.52804957628414e-05 7.4025634151627e-06 2.7047477392284e-06 1.57481102341883e-06 3.80645314000793e-06 1.07449854197873e-05 8.7237343490546e-06 1.72537064060947e-05 2.34366868658149e-05 2.9384604674194e-05 2.53494497998231e-05
7.18094201248567e-05 3.42581284988596e-05 1.69986024249652e-05 6.2712136399714e-06 4.66393544475069e-06 9.75693968975664e-06 3.46210209386415e-05 2.93164805813037e-05 6.96674424054062e-05 8.21596312798925e-05 7.94336291678436e-05 5.30797578730588e-05
